地區,政黨,號次,得票數,得票率
彰化縣伸港鄉,客家黨,12,22,0.14%
彰化縣線西鄉,公民黨,1,69,0.89%
彰化縣線西鄉,制憲聯盟,2,31,0.40%
彰化縣線西鄉,台灣團結聯盟,3,311,4.05%
彰化縣線西鄉,第三社會黨,4,33,0.42%
彰化縣線西鄉,民主進步黨,5,1985,25.85%
彰化縣線西鄉,新黨,6,124,1.61%
彰化縣線西鄉,綠黨,7,26,0.33%
彰化縣線西鄉,台灣農民黨,8,100,1.30%
彰化縣線西鄉,無黨團結聯盟,9,186,2.42%
彰化縣線西鄉,中國國民黨,10,4738,61.72%
彰化縣線西鄉,紅黨,11,59,0.76%
彰化縣線西鄉,客家黨,12,14,0.18%
彰化縣和美鎮,公民黨,1,318,0.78%
彰化縣和美鎮,制憲聯盟,2,178,0.43%
彰化縣和美鎮,台灣團結聯盟,3,1636,4.01%
彰化縣和美鎮,第三社會黨,4,193,0.47%
彰化縣和美鎮,民主進步黨,5,13659,33.50%
彰化縣和美鎮,新黨,6,581,1.42%
彰化縣和美鎮,綠黨,7,226,0.55%
彰化縣和美鎮,台灣農民黨,8,404,0.99%
彰化縣和美鎮,無黨團結聯盟,9,875,2.14%
彰化縣和美鎮,中國國民黨,10,22303,54.70%
彰化縣和美鎮,紅黨,11,313,0.76%
彰化縣和美鎮,客家黨,12,83,0.20%
彰化縣鹿港鎮,公民黨,1,354,0.88%
彰化縣鹿港鎮,制憲聯盟,2,164,0.41%
彰化縣鹿港鎮,台灣團結聯盟,3,1889,4.72%
彰化縣鹿港鎮,第三社會黨,4,189,0.47%
彰化縣鹿港鎮,民主進步黨,5,15929,39.86%
彰化縣鹿港鎮,新黨,6,540,1.35%
彰化縣鹿港鎮,綠黨,7,223,0.55%
彰化縣鹿港鎮,台灣農民黨,8,324,0.81%
彰化縣鹿港鎮,無黨團結聯盟,9,947,2.37%
彰化縣鹿港鎮,中國國民黨,10,19045,47.66%
彰化縣鹿港鎮,紅黨,11,279,0.69%
彰化縣鹿港鎮,客家黨,12,73,0.18%
彰化縣褔興鄉,公民黨,1,253,1.08%
彰化縣褔興鄉,制憲聯盟,2,117,0.49%
彰化縣褔興鄉,台灣團結聯盟,3,1133,4.83%
彰化縣褔興鄉,第三社會黨,4,128,0.54%
彰化縣褔興鄉,民主進步黨,5,8910,38.05%
彰化縣褔興鄉,新黨,6,274,1.17%
彰化縣褔興鄉,綠黨,7,111,0.47%
彰化縣褔興鄉,台灣農民黨,8,294,1.25%
彰化縣褔興鄉,無黨團結聯盟,9,727,3.10%
彰化縣褔興鄉,中國國民黨,10,11233,47.98%
彰化縣褔興鄉,紅黨,11,171,0.73%
彰化縣褔興鄉,客家黨,12,60,0.25%
彰化縣秀水鄉,公民黨,1,156,0.86%
彰化縣秀水鄉,制憲聯盟,2,82,0.45%
彰化縣秀水鄉,台灣團結聯盟,3,786,4.34%
彰化縣秀水鄉,第三社會黨,4,58,0.32%
彰化縣秀水鄉,民主進步黨,5,6747,37.32%
彰化縣秀水鄉,新黨,6,226,1.25%
彰化縣秀水鄉,綠黨,7,78,0.43%
彰化縣秀水鄉,台灣農民黨,8,223,1.23%
彰化縣秀水鄉,無黨團結聯盟,9,405,2.24%
彰化縣秀水鄉,中國國民黨,10,9170,50.73%
彰化縣秀水鄉,紅黨,11,100,0.55%
彰化縣秀水鄉,客家黨,12,43,0.23%
彰化縣彰化市,公民黨,1,529,0.53%
彰化縣彰化市,制憲聯盟,2,342,0.34%
彰化縣彰化市,台灣團結聯盟,3,3933,3.98%
彰化縣彰化市,第三社會黨,4,423,0.42%
彰化縣彰化市,民主進步黨,5,34651,35.08%
彰化縣彰化市,新黨,6,2264,2.29%
彰化縣彰化市,綠黨,7,598,0.60%
彰化縣彰化市,台灣農民黨,8,417,0.42%
彰化縣彰化市,無黨團結聯盟,9,832,0.84%
彰化縣彰化市,中國國民黨,10,53836,54.50%
彰化縣彰化市,紅黨,11,780,0.78%
彰化縣彰化市,客家黨,12,163,0.16%
彰化縣花壇鄉,公民黨,1,144,0.74%
彰化縣花壇鄉,制憲聯盟,2,126,0.65%
彰化縣花壇鄉,台灣團結聯盟,3,674,3.49%
彰化縣花壇鄉,第三社會黨,4,67,0.34%
彰化縣花壇鄉,民主進步黨,5,6245,32.39%
彰化縣花壇鄉,新黨,6,314,1.62%
彰化縣花壇鄉,綠黨,7,71,0.36%
彰化縣花壇鄉,台灣農民黨,8,151,0.78%
彰化縣花壇鄉,無黨團結聯盟,9,161,0.83%
彰化縣花壇鄉,中國國民黨,10,11161,57.88%
彰化縣花壇鄉,紅黨,11,135,0.70%
彰化縣花壇鄉,客家黨,12,31,0.16%
彰化縣芬園鄉,公民黨,1,166,1.53%
彰化縣芬園鄉,制憲聯盟,2,67,0.61%
彰化縣芬園鄉,台灣團結聯盟,3,285,2.62%
彰化縣芬園鄉,第三社會黨,4,37,0.34%
彰化縣芬園鄉,民主進步黨,5,4422,40.76%
彰化縣芬園鄉,新黨,6,130,1.19%
彰化縣芬園鄉,綠黨,7,37,0.34%
彰化縣芬園鄉,台灣農民黨,8,87,0.80%
彰化縣芬園鄉,無黨團結聯盟,9,103,0.94%
彰化縣芬園鄉,中國國民黨,10,5436,50.11%
彰化縣芬園鄉,紅黨,11,55,0.50%
彰化縣芬園鄉,客家黨,12,22,0.20%
彰化縣芳苑鄉,公民黨,1,154,1.04%
彰化縣芳苑鄉,制憲聯盟,2,130,0.87%
彰化縣芳苑鄉,台灣團結聯盟,3,590,3.99%
彰化縣芳苑鄉,第三社會黨,4,58,0.39%
彰化縣芳苑鄉,民主進步黨,5,5874,39.75%
彰化縣芳苑鄉,新黨,6,160,1.08%
彰化縣芳苑鄉,綠黨,7,48,0.32%
彰化縣芳苑鄉,台灣農民黨,8,160,1.08%
彰化縣芳苑鄉,無黨團結聯盟,9,181,1.22%
彰化縣芳苑鄉,中國國民黨,10,7312,49.48%
彰化縣芳苑鄉,紅黨,11,75,0.50%
彰化縣芳苑鄉,客家黨,12,35,0.23%
彰化縣二林鎮,公民黨,1,304,1.27%
彰化縣二林鎮,制憲聯盟,2,153,0.64%
彰化縣二林鎮,台灣團結聯盟,3,949,3.98%
彰化縣二林鎮,第三社會黨,4,104,0.43%
彰化縣二林鎮,民主進步黨,5,7168,30.13%
彰化縣二林鎮,新黨,6,261,1.09%
彰化縣二林鎮,綠黨,7,80,0.33%
彰化縣二林鎮,台灣農民黨,8,281,1.18%
彰化縣二林鎮,無黨團結聯盟,9,331,1.39%
彰化縣二林鎮,中國國民黨,10,13932,58.57%
彰化縣二林鎮,紅黨,11,149,0.62%
彰化縣二林鎮,客家黨,12,73,0.30%
彰化縣埔鹽鄉,公民黨,1,118,0.77%
彰化縣埔鹽鄉,制憲聯盟,2,133,0.87%
彰化縣埔鹽鄉,台灣團結聯盟,3,537,3.54%
彰化縣埔鹽鄉,第三社會黨,4,72,0.47%
彰化縣埔鹽鄉,民主進步黨,5,4598,30.32%
彰化縣埔鹽鄉,新黨,6,185,1.22%
彰化縣埔鹽鄉,綠黨,7,62,0.40%
彰化縣埔鹽鄉,台灣農民黨,8,249,1.64%
彰化縣埔鹽鄉,無黨團結聯盟,9,312,2.05%
彰化縣埔鹽鄉,中國國民黨,10,8783,57.93%
彰化縣埔鹽鄉,紅黨,11,86,0.56%
彰化縣埔鹽鄉,客家黨,12,26,0.17%
彰化縣溪湖鎮,公民黨,1,150,0.61%
彰化縣溪湖鎮,制憲聯盟,2,153,0.62%
彰化縣溪湖鎮,台灣團結聯盟,3,1033,4.23%
彰化縣溪湖鎮,第三社會黨,4,108,0.44%
彰化縣溪湖鎮,民主進步黨,5,8335,34.16%
彰化縣溪湖鎮,新黨,6,301,1.23%
彰化縣溪湖鎮,綠黨,7,124,0.50%
彰化縣溪湖鎮,台灣農民黨,8,510,2.09%
彰化縣溪湖鎮,無黨團結聯盟,9,518,2.12%
彰化縣溪湖鎮,中國國民黨,10,12941,53.04%
彰化縣溪湖鎮,紅黨,11,169,0.69%
彰化縣溪湖鎮,客家黨,12,56,0.22%
彰化縣埔心鄉,公民黨,1,88,0.60%
彰化縣埔心鄉,制憲聯盟,2,82,0.56%
彰化縣埔心鄉,台灣團結聯盟,3,625,4.32%
彰化縣埔心鄉,第三社會黨,4,61,0.42%
彰化縣埔心鄉,民主進步黨,5,5840,40.39%
彰化縣埔心鄉,新黨,6,212,1.46%
彰化縣埔心鄉,綠黨,7,67,0.46%
彰化縣埔心鄉,台灣農民黨,8,143,0.98%
彰化縣埔心鄉,無黨團結聯盟,9,189,1.30%
彰化縣埔心鄉,中國國民黨,10,7046,48.73%
彰化縣埔心鄉,紅黨,11,90,0.62%
彰化縣埔心鄉,客家黨,12,16,0.11%
彰化縣大城鄉,公民黨,1,75,1.01%
彰化縣大城鄉,制憲聯盟,2,50,0.67%
彰化縣大城鄉,台灣團結聯盟,3,261,3.51%
彰化縣大城鄉,第三社會黨,4,26,0.35%
彰化縣大城鄉,民主進步黨,5,2239,30.16%
彰化縣大城鄉,新黨,6,62,0.83%
彰化縣大城鄉,綠黨,7,21,0.28%
彰化縣大城鄉,台灣農民黨,8,75,1.01%
彰化縣大城鄉,無黨團結聯盟,9,53,0.71%
彰化縣大城鄉,中國國民黨,10,4515,60.82%
彰化縣大城鄉,紅黨,11,35,0.47%
彰化縣大城鄉,客家黨,12,11,0.14%
彰化縣竹塘鄉,公民黨,1,69,1.01%
彰化縣竹塘鄉,制憲聯盟,2,39,0.57%
彰化縣竹塘鄉,台灣團結聯盟,3,280,4.10%
彰化縣竹塘鄉,第三社會黨,4,24,0.35%
彰化縣竹塘鄉,民主進步黨,5,3026,44.39%
彰化縣竹塘鄉,新黨,6,41,0.60%
彰化縣竹塘鄉,綠黨,7,17,0.24%
彰化縣竹塘鄉,台灣農民黨,8,116,1.70%
彰化縣竹塘鄉,無黨團結聯盟,9,80,1.17%
彰化縣竹塘鄉,中國國民黨,10,3073,45.08%
彰化縣竹塘鄉,紅黨,11,29,0.42%
彰化縣竹塘鄉,客家黨,12,22,0.32%
彰化縣埤頭鄉,公民黨,1,144,1.16%
彰化縣埤頭鄉,制憲聯盟,2,57,0.46%
彰化縣埤頭鄉,台灣團結聯盟,3,570,4.60%
彰化縣埤頭鄉,第三社會黨,4,43,0.34%
彰化縣埤頭鄉,民主進步黨,5,4885,39.49%
彰化縣埤頭鄉,新黨,6,121,0.97%
彰化縣埤頭鄉,綠黨,7,61,0.49%
彰化縣埤頭鄉,台灣農民黨,8,172,1.39%
彰化縣埤頭鄉,無黨團結聯盟,9,155,1.25%
彰化縣埤頭鄉,中國國民黨,10,6042,48.84%
彰化縣埤頭鄉,紅黨,11,79,0.63%
彰化縣埤頭鄉,客家黨,12,41,0.33%
彰化縣北斗鎮,公民黨,1,90,0.66%
彰化縣北斗鎮,制憲聯盟,2,54,0.40%
彰化縣北斗鎮,台灣團結聯盟,3,516,3.82%
彰化縣北斗鎮,第三社會黨,4,39,0.28%
彰化縣北斗鎮,民主進步黨,5,5124,38.03%
彰化縣北斗鎮,新黨,6,195,1.44%
彰化縣北斗鎮,綠黨,7,64,0.47%
彰化縣北斗鎮,台灣農民黨,8,122,0.90%
彰化縣北斗鎮,無黨團結聯盟,9,142,1.05%
彰化縣北斗鎮,中國國民黨,10,6991,51.88%
彰化縣北斗鎮,紅黨,11,106,0.78%
彰化縣北斗鎮,客家黨,12,30,0.22%
彰化縣溪州鄉,公民黨,1,168,1.27%
彰化縣溪州鄉,制憲聯盟,2,64,0.48%
彰化縣溪州鄉,台灣團結聯盟,3,630,4.78%
彰化縣溪州鄉,第三社會黨,4,56,0.42%
彰化縣溪州鄉,民主進步黨,5,5922,44.97%
彰化縣溪州鄉,新黨,6,130,0.98%
彰化縣溪州鄉,綠黨,7,55,0.41%
彰化縣溪州鄉,台灣農民黨,8,222,1.68%
彰化縣溪州鄉,無黨團結聯盟,9,150,1.13%
彰化縣溪州鄉,中國國民黨,10,5664,43.01%
彰化縣溪州鄉,紅黨,11,68,0.51%
彰化縣溪州鄉,客家黨,12,37,0.28%
彰化縣大村鄉,公民黨,1,97,0.63%
彰化縣大村鄉,制憲聯盟,2,53,0.34%
彰化縣大村鄉,台灣團結聯盟,3,610,4.02%
彰化縣大村鄉,第三社會黨,4,94,0.61%
彰化縣大村鄉,民主進步黨,5,5314,35.04%
彰化縣大村鄉,新黨,6,180,1.18%
彰化縣大村鄉,綠黨,7,56,0.36%
彰化縣大村鄉,台灣農民黨,8,141,0.92%
彰化縣大村鄉,無黨團結聯盟,9,193,1.27%
彰化縣大村鄉,中國國民黨,10,8290,54.67%
彰化縣大村鄉,紅黨,11,111,0.73%
彰化縣大村鄉,客家黨,12,24,0.15%
彰化縣員林鎮,公民黨,1,237,0.44%
彰化縣員林鎮,制憲聯盟,2,134,0.25%
彰化縣員林鎮,台灣團結聯盟,3,2351,4.42%
彰化縣員林鎮,第三社會黨,4,332,0.62%
彰化縣員林鎮,民主進步黨,5,18267,34.36%
彰化縣員林鎮,新黨,6,985,1.85%
彰化縣員林鎮,綠黨,7,268,0.50%
彰化縣員林鎮,台灣農民黨,8,341,0.64%
彰化縣員林鎮,無黨團結聯盟,9,591,1.11%
彰化縣員林鎮,中國國民黨,10,29139,54.81%
彰化縣員林鎮,紅黨,11,434,0.81%
彰化縣員林鎮,客家黨,12,80,0.15%
彰化縣永靖鄉,公民黨,1,126,0.74%
彰化縣永靖鄉,制憲聯盟,2,62,0.36%
彰化縣永靖鄉,台灣團結聯盟,3,723,4.28%
彰化縣永靖鄉,第三社會黨,4,106,0.62%
彰化縣永靖鄉,民主進步黨,5,6054,35.88%
彰化縣永靖鄉,新黨,6,183,1.08%
彰化縣永靖鄉,綠黨,7,78,0.46%
彰化縣永靖鄉,台灣農民黨,8,187,1.10%
彰化縣永靖鄉,無黨團結聯盟,9,229,1.35%
彰化縣永靖鄉,中國國民黨,10,8982,53.23%
彰化縣永靖鄉,紅黨,11,113,0.66%
彰化縣永靖鄉,客家黨,12,29,0.17%
彰化縣社頭鄉,公民黨,1,93,0.46%
彰化縣社頭鄉,制憲聯盟,2,53,0.26%
彰化縣社頭鄉,台灣團結聯盟,3,973,4.84%
彰化縣社頭鄉,第三社會黨,4,215,1.07%
彰化縣社頭鄉,民主進步黨,5,7395,36.80%
彰化縣社頭鄉,新黨,6,243,1.20%
彰化縣社頭鄉,綠黨,7,99,0.49%
彰化縣社頭鄉,台灣農民黨,8,195,0.97%
彰化縣社頭鄉,無黨團結聯盟,9,262,1.30%
彰化縣社頭鄉,中國國民黨,10,10410,51.80%
彰化縣社頭鄉,紅黨,11,130,0.64%
彰化縣社頭鄉,客家黨,12,25,0.12%
彰化縣田尾鄉,公民黨,1,96,0.79%
彰化縣田尾鄉,制憲聯盟,2,34,0.28%
彰化縣田尾鄉,台灣團結聯盟,3,486,4.03%
彰化縣田尾鄉,第三社會黨,4,104,0.86%
彰化縣田尾鄉,民主進步黨,5,4342,36.04%
彰化縣田尾鄉,新黨,6,116,0.96%
彰化縣田尾鄉,綠黨,7,52,0.43%
彰化縣田尾鄉,台灣農民黨,8,174,1.44%
彰化縣田尾鄉,無黨團結聯盟,9,159,1.32%
彰化縣田尾鄉,中國國民黨,10,6376,52.93%
彰化縣田尾鄉,紅黨,11,84,0.69%
彰化縣田尾鄉,客家黨,12,22,0.18%
彰化縣田中鎮,公民黨,1,140,0.72%
彰化縣田中鎮,制憲聯盟,2,37,0.19%
彰化縣田中鎮,台灣團結聯盟,3,765,3.97%
彰化縣田中鎮,第三社會黨,4,122,0.63%
彰化縣田中鎮,民主進步黨,5,6863,35.68%
彰化縣田中鎮,新黨,6,222,1.15%
彰化縣田中鎮,綠黨,7,83,0.43%
彰化縣田中鎮,台灣農民黨,8,149,0.77%
彰化縣田中鎮,無黨團結聯盟,9,206,1.07%
彰化縣田中鎮,中國國民黨,10,10490,54.54%
彰化縣田中鎮,紅黨,11,131,0.68%
彰化縣田中鎮,客家黨,12,23,0.11%
彰化縣二水鄉,公民黨,1,85,1.02%
彰化縣二水鄉,制憲聯盟,2,38,0.45%
彰化縣二水鄉,台灣團結聯盟,3,361,4.35%
彰化縣二水鄉,第三社會黨,4,52,0.62%
彰化縣二水鄉,民主進步黨,5,3341,40.34%
彰化縣二水鄉,新黨,6,87,1.05%
彰化縣二水鄉,綠黨,7,31,0.37%
彰化縣二水鄉,台灣農民黨,8,86,1.03%
彰化縣二水鄉,無黨團結聯盟,9,67,0.80%
彰化縣二水鄉,中國國民黨,10,4084,49.31%
彰化縣二水鄉,紅黨,11,42,0.50%
彰化縣二水鄉,客家黨,12,8,0.09%
南投縣草屯鎮,公民黨,1,254,0.62%
南投縣草屯鎮,制憲聯盟,2,211,0.51%
南投縣草屯鎮,台灣團結聯盟,3,1333,3.26%
南投縣草屯鎮,第三社會黨,4,171,0.41%
南投縣草屯鎮,民主進步黨,5,12813,31.40%
南投縣草屯鎮,新黨,6,842,2.06%
南投縣草屯鎮,綠黨,7,188,0.46%
南投縣草屯鎮,台灣農民黨,8,308,0.75%
南投縣草屯鎮,無黨團結聯盟,9,400,0.98%
南投縣草屯鎮,中國國民黨,10,23813,58.36%
南投縣草屯鎮,紅黨,11,363,0.88%
南投縣草屯鎮,客家黨,12,104,0.25%
南投縣國姓鄉,公民黨,1,107,1.36%
南投縣國姓鄉,制憲聯盟,2,54,0.68%
南投縣國姓鄉,台灣團結聯盟,3,205,2.60%
南投縣國姓鄉,第三社會黨,4,29,0.36%
南投縣國姓鄉,民主進步黨,5,1956,24.86%
南投縣國姓鄉,新黨,6,90,1.14%
南投縣國姓鄉,綠黨,7,31,0.39%
南投縣國姓鄉,台灣農民黨,8,76,0.96%
南投縣國姓鄉,無黨團結聯盟,9,51,0.64%
南投縣國姓鄉,中國國民黨,10,5099,64.83%
南投縣國姓鄉,紅黨,11,59,0.75%
南投縣國姓鄉,客家黨,12,108,1.37%
南投縣埔里鎮,公民黨,1,269,0.83%
南投縣埔里鎮,制憲聯盟,2,170,0.52%
南投縣埔里鎮,台灣團結聯盟,3,969,3.00%
南投縣埔里鎮,第三社會黨,4,145,0.45%
南投縣埔里鎮,民主進步黨,5,9287,28.84%
南投縣埔里鎮,新黨,6,740,2.29%
南投縣埔里鎮,綠黨,7,157,0.48%
南投縣埔里鎮,台灣農民黨,8,285,0.88%
南投縣埔里鎮,無黨團結聯盟,9,311,0.96%
南投縣埔里鎮,中國國民黨,10,19507,60.58%
南投縣埔里鎮,紅黨,11,250,0.77%
南投縣埔里鎮,客家黨,12,110,0.34%
南投縣仁愛鄉,公民黨,1,32,0.54%
南投縣仁愛鄉,制憲聯盟,2,35,0.60%
南投縣仁愛鄉,台灣團結聯盟,3,67,1.14%
南投縣仁愛鄉,第三社會黨,4,13,0.22%
南投縣仁愛鄉,民主進步黨,5,412,7.06%
南投縣仁愛鄉,新黨,6,136,2.33%
南投縣仁愛鄉,綠黨,7,18,0.30%
南投縣仁愛鄉,台灣農民黨,8,19,0.32%
南投縣仁愛鄉,無黨團結聯盟,9,64,1.09%
南投縣仁愛鄉,中國國民黨,10,5004,85.80%
南投縣仁愛鄉,紅黨,11,21,0.36%
南投縣仁愛鄉,客家黨,12,11,0.18%
南投縣中寮鄉,公民黨,1,91,1.34%
南投縣中寮鄉,制憲聯盟,2,72,1.06%
南投縣中寮鄉,台灣團結聯盟,3,208,3.08%
南投縣中寮鄉,第三社會黨,4,20,0.29%
南投縣中寮鄉,民主進步黨,5,2298,34.08%
南投縣中寮鄉,新黨,6,80,1.18%
南投縣中寮鄉,綠黨,7,23,0.34%
南投縣中寮鄉,台灣農民黨,8,101,1.49%
南投縣中寮鄉,無黨團結聯盟,9,55,0.81%
南投縣中寮鄉,中國國民黨,10,3732,55.36%
南投縣中寮鄉,紅黨,11,37,0.54%
南投縣中寮鄉,客家黨,12,24,0.35%
南投縣魚池鄉,公民黨,1,91,1.45%
南投縣魚池鄉,制憲聯盟,2,90,1.43%
南投縣魚池鄉,台灣團結聯盟,3,146,2.33%
南投縣魚池鄉,第三社會黨,4,24,0.38%
南投縣魚池鄉,民主進步黨,5,2153,34.40%
南投縣魚池鄉,新黨,6,123,1.96%
南投縣魚池鄉,綠黨,7,18,0.28%
南投縣魚池鄉,台灣農民黨,8,66,1.05%
南投縣魚池鄉,無黨團結聯盟,9,63,1.00%
南投縣魚池鄉,中國國民黨,10,3430,54.81%
南投縣魚池鄉,紅黨,11,32,0.51%
南投縣魚池鄉,客家黨,12,21,0.33%
南投縣南投市,公民黨,1,248,0.58%
南投縣南投市,制憲聯盟,2,236,0.55%
南投縣南投市,台灣團結聯盟,3,1183,2.77%
南投縣南投市,第三社會黨,4,176,0.41%
南投縣南投市,民主進步黨,5,13088,30.65%
南投縣南投市,新黨,6,1171,2.74%
南投縣南投市,綠黨,7,216,0.50%
南投縣南投市,台灣農民黨,8,273,0.63%
南投縣南投市,無黨團結聯盟,9,308,0.72%
南投縣南投市,中國國民黨,10,25385,59.45%
南投縣南投市,紅黨,11,332,0.77%
南投縣南投市,客家黨,12,78,0.18%
南投縣名間鄉,公民黨,1,140,0.86%
南投縣名間鄉,制憲聯盟,2,166,1.02%
南投縣名間鄉,台灣團結聯盟,3,700,4.30%
南投縣名間鄉,第三社會黨,4,64,0.39%
南投縣名間鄉,民主進步黨,5,6887,42.32%
南投縣名間鄉,新黨,6,143,0.87%
南投縣名間鄉,綠黨,7,69,0.42%
南投縣名間鄉,台灣農民黨,8,165,1.01%
南投縣名間鄉,無黨團結聯盟,9,101,0.62%
南投縣名間鄉,中國國民黨,10,7729,47.49%
南投縣名間鄉,紅黨,11,86,0.52%
南投縣名間鄉,客家黨,12,22,0.13%
南投縣集集鎮,公民黨,1,59,1.15%
南投縣集集鎮,制憲聯盟,2,38,0.74%
南投縣集集鎮,台灣團結聯盟,3,152,2.98%
南投縣集集鎮,第三社會黨,4,21,0.41%
南投縣集集鎮,民主進步黨,5,1648,32.35%
南投縣集集鎮,新黨,6,71,1.39%
南投縣集集鎮,綠黨,7,30,0.58%
南投縣集集鎮,台灣農民黨,8,56,1.09%
南投縣集集鎮,無黨團結聯盟,9,50,0.98%
南投縣集集鎮,中國國民黨,10,2917,57.26%
南投縣集集鎮,紅黨,11,33,0.64%
南投縣集集鎮,客家黨,12,19,0.37%
南投縣竹山鎮,公民黨,1,186,0.81%
南投縣竹山鎮,制憲聯盟,2,200,0.88%
南投縣竹山鎮,台灣團結聯盟,3,837,3.68%
南投縣竹山鎮,第三社會黨,4,91,0.40%
南投縣竹山鎮,民主進步黨,5,8981,39.59%
南投縣竹山鎮,新黨,6,325,1.43%
南投縣竹山鎮,綠黨,7,94,0.41%
南投縣竹山鎮,台灣農民黨,8,227,1.00%
南投縣竹山鎮,無黨團結聯盟,9,177,0.78%
南投縣竹山鎮,中國國民黨,10,11405,50.27%
南投縣竹山鎮,紅黨,11,125,0.55%
南投縣竹山鎮,客家黨,12,36,0.15%
南投縣鹿谷鄉,公民黨,1,118,1.49%
南投縣鹿谷鄉,制憲聯盟,2,90,1.13%
南投縣鹿谷鄉,台灣團結聯盟,3,261,3.30%
南投縣鹿谷鄉,第三社會黨,4,28,0.35%
南投縣鹿谷鄉,民主進步黨,5,2659,33.64%
南投縣鹿谷鄉,新黨,6,88,1.11%
南投縣鹿谷鄉,綠黨,7,28,0.35%
南投縣鹿谷鄉,台灣農民黨,8,100,1.26%
南投縣鹿谷鄉,無黨團結聯盟,9,77,0.97%
南投縣鹿谷鄉,中國國民黨,10,4408,55.76%
南投縣鹿谷鄉,紅黨,11,31,0.39%
南投縣鹿谷鄉,客家黨,12,16,0.20%
南投縣水里鄉,公民黨,1,90,1.11%
南投縣水里鄉,制憲聯盟,2,64,0.79%
南投縣水里鄉,台灣團結聯盟,3,229,2.84%
南投縣水里鄉,第三社會黨,4,26,0.32%
南投縣水里鄉,民主進步黨,5,2672,33.15%
南投縣水里鄉,新黨,6,144,1.78%
南投縣水里鄉,綠黨,7,30,0.37%
南投縣水里鄉,台灣農民黨,8,88,1.09%
南投縣水里鄉,無黨團結聯盟,9,58,0.71%
南投縣水里鄉,中國國民黨,10,4560,56.58%
南投縣水里鄉,紅黨,11,50,0.62%
南投縣水里鄉,客家黨,12,47,0.58%
南投縣信義鄉,公民黨,1,57,0.98%
南投縣信義鄉,制憲聯盟,2,60,1.03%
南投縣信義鄉,台灣團結聯盟,3,112,1.93%
南投縣信義鄉,第三社會黨,4,32,0.55%
南投縣信義鄉,民主進步黨,5,1165,20.13%
南投縣信義鄉,新黨,6,64,1.10%
南投縣信義鄉,綠黨,7,17,0.29%
南投縣信義鄉,台灣農民黨,8,76,1.31%
南投縣信義鄉,無黨團結聯盟,9,84,1.45%
南投縣信義鄉,中國國民黨,10,4068,70.31%
南投縣信義鄉,紅黨,11,35,0.60%
南投縣信義鄉,客家黨,12,15,0.25%
雲林縣麥寮鄉,公民黨,1,47,0.35%
雲林縣麥寮鄉,制憲聯盟,2,38,0.28%
雲林縣麥寮鄉,台灣團結聯盟,3,701,5.23%
雲林縣麥寮鄉,第三社會黨,4,118,0.88%
雲林縣麥寮鄉,民主進步黨,5,3983,29.72%
雲林縣麥寮鄉,新黨,6,107,0.79%
雲林縣麥寮鄉,綠黨,7,51,0.38%
雲林縣麥寮鄉,台灣農民黨,8,218,1.62%
雲林縣麥寮鄉,無黨團結聯盟,9,101,0.75%
雲林縣麥寮鄉,中國國民黨,10,7926,59.15%
雲林縣麥寮鄉,紅黨,11,79,0.58%
雲林縣麥寮鄉,客家黨,12,30,0.22%
雲林縣臺西鄉,公民黨,1,66,0.57%
雲林縣臺西鄉,制憲聯盟,2,28,0.24%
雲林縣臺西鄉,台灣團結聯盟,3,523,4.53%
雲林縣臺西鄉,第三社會黨,4,102,0.88%
雲林縣臺西鄉,民主進步黨,5,3195,27.68%
雲林縣臺西鄉,新黨,6,100,0.86%
雲林縣臺西鄉,綠黨,7,134,1.16%
雲林縣臺西鄉,台灣農民黨,8,132,1.14%
雲林縣臺西鄉,無黨團結聯盟,9,73,0.63%
雲林縣臺西鄉,中國國民黨,10,7097,61.49%
雲林縣臺西鄉,紅黨,11,75,0.64%
雲林縣臺西鄉,客家黨,12,16,0.13%
雲林縣東勢鄉,公民黨,1,41,0.54%
雲林縣東勢鄉,制憲聯盟,2,14,0.18%
雲林縣東勢鄉,台灣團結聯盟,3,386,5.15%
雲林縣東勢鄉,第三社會黨,4,95,1.26%
雲林縣東勢鄉,民主進步黨,5,2805,37.42%
雲林縣東勢鄉,新黨,6,54,0.72%
雲林縣東勢鄉,綠黨,7,33,0.44%
雲林縣東勢鄉,台灣農民黨,8,126,1.68%
雲林縣東勢鄉,無黨團結聯盟,9,52,0.69%
雲林縣東勢鄉,中國國民黨,10,3830,51.10%
雲林縣東勢鄉,紅黨,11,42,0.56%
雲林縣東勢鄉,客家黨,12,17,0.22%
雲林縣褒忠鄉,公民黨,1,51,0.76%
雲林縣褒忠鄉,制憲聯盟,2,20,0.29%
雲林縣褒忠鄉,台灣團結聯盟,3,455,6.78%
雲林縣褒忠鄉,第三社會黨,4,92,1.37%
雲林縣褒忠鄉,民主進步黨,5,2556,38.11%
雲林縣褒忠鄉,新黨,6,48,0.71%
雲林縣褒忠鄉,綠黨,7,37,0.55%
雲林縣褒忠鄉,台灣農民黨,8,139,2.07%
雲林縣褒忠鄉,無黨團結聯盟,9,47,0.70%
雲林縣褒忠鄉,中國國民黨,10,3198,47.68%
雲林縣褒忠鄉,紅黨,11,47,0.70%
雲林縣褒忠鄉,客家黨,12,16,0.23%
雲林縣土庫鎮,公民黨,1,64,0.48%
雲林縣土庫鎮,制憲聯盟,2,40,0.30%
雲林縣土庫鎮,台灣團結聯盟,3,1363,10.23%
