地區,政黨,號次,得票數,得票率
高雄市鹽埕區,親民黨,9,683,4.09%
高雄市鹽埕區,中華民國臺灣基本法連線,10,16,0.09%
高雄市鹽埕區,台灣主義黨,11,26,0.15%
高雄市旗津區,台灣國民會議,1,122,0.72%
高雄市旗津區,人民最大黨,2,115,0.68%
高雄市旗津區,民主進步黨,3,7423,44.41%
高雄市旗津區,台灣團結聯盟,4,2851,17.05%
高雄市旗津區,中國國民黨,5,4956,29.65%
高雄市旗津區,新黨,6,84,0.50%
高雄市旗津區,健保免費連線,7,291,1.74%
高雄市旗津區,綠黨,8,164,0.98%
高雄市旗津區,親民黨,9,621,3.71%
高雄市旗津區,中華民國臺灣基本法連線,10,28,0.16%
高雄市旗津區,台灣主義黨,11,58,0.34%
高雄市三民區,台灣國民會議,1,1359,0.64%
高雄市三民區,人民最大黨,2,919,0.43%
高雄市三民區,民主進步黨,3,80912,38.59%
高雄市三民區,台灣團結聯盟,4,28699,13.69%
高雄市三民區,中國國民黨,5,80539,38.42%
高雄市三民區,新黨,6,1645,0.78%
高雄市三民區,健保免費連線,7,2007,0.95%
高雄市三民區,綠黨,8,3517,1.67%
高雄市三民區,親民黨,9,9453,4.50%
高雄市三民區,中華民國臺灣基本法連線,10,216,0.10%
高雄市三民區,台灣主義黨,11,356,0.16%
高雄市前金區,台灣國民會議,1,107,0.59%
高雄市前金區,人民最大黨,2,63,0.34%
高雄市前金區,民主進步黨,3,6256,34.73%
高雄市前金區,台灣團結聯盟,4,2700,14.99%
高雄市前金區,中國國民黨,5,7303,40.54%
高雄市前金區,新黨,6,206,1.14%
高雄市前金區,健保免費連線,7,127,0.70%
高雄市前金區,綠黨,8,316,1.75%
高雄市前金區,親民黨,9,888,4.93%
高雄市前金區,中華民國臺灣基本法連線,10,23,0.12%
高雄市前金區,台灣主義黨,11,22,0.12%
高雄市新興區,台灣國民會議,1,202,0.60%
高雄市新興區,人民最大黨,2,113,0.33%
高雄市新興區,民主進步黨,3,11927,35.51%
高雄市新興區,台灣團結聯盟,4,5040,15.00%
高雄市新興區,中國國民黨,5,13395,39.88%
高雄市新興區,新黨,6,357,1.06%
高雄市新興區,健保免費連線,7,262,0.78%
高雄市新興區,綠黨,8,556,1.65%
高雄市新興區,親民黨,9,1659,4.94%
高雄市新興區,中華民國臺灣基本法連線,10,29,0.08%
高雄市新興區,台灣主義黨,11,41,0.12%
高雄市苓雅區,台灣國民會議,1,750,0.67%
高雄市苓雅區,人民最大黨,2,409,0.36%
高雄市苓雅區,民主進步黨,3,39524,35.33%
高雄市苓雅區,台灣團結聯盟,4,15158,13.55%
高雄市苓雅區,中國國民黨,5,46405,41.48%
高雄市苓雅區,新黨,6,1087,0.97%
高雄市苓雅區,健保免費連線,7,964,0.86%
高雄市苓雅區,綠黨,8,2080,1.85%
高雄市苓雅區,親民黨,9,5241,4.68%
高雄市苓雅區,中華民國臺灣基本法連線,10,107,0.09%
高雄市苓雅區,台灣主義黨,11,141,0.12%
高雄市前鎮區,台灣國民會議,1,923,0.77%
高雄市前鎮區,人民最大黨,2,571,0.47%
高雄市前鎮區,民主進步黨,3,45310,38.04%
高雄市前鎮區,台灣團結聯盟,4,17776,14.92%
高雄市前鎮區,中國國民黨,5,45056,37.82%
高雄市前鎮區,新黨,6,1018,0.85%
高雄市前鎮區,健保免費連線,7,1373,1.15%
高雄市前鎮區,綠黨,8,1732,1.45%
高雄市前鎮區,親民黨,9,4972,4.17%
高雄市前鎮區,中華民國臺灣基本法連線,10,141,0.11%
高雄市前鎮區,台灣主義黨,11,236,0.19%
高雄市鳳山區,台灣國民會議,1,1153,0.57%
高雄市鳳山區,人民最大黨,2,877,0.43%
高雄市鳳山區,民主進步黨,3,73625,36.46%
高雄市鳳山區,台灣團結聯盟,4,25652,12.70%
高雄市鳳山區,中國國民黨,5,82880,41.05%
高雄市鳳山區,新黨,6,1825,0.90%
高雄市鳳山區,健保免費連線,7,2553,1.26%
高雄市鳳山區,綠黨,8,2960,1.46%
高雄市鳳山區,親民黨,9,9700,4.80%
高雄市鳳山區,中華民國臺灣基本法連線,10,271,0.13%
高雄市鳳山區,台灣主義黨,11,394,0.19%
高雄市小港區,台灣國民會議,1,766,0.87%
高雄市小港區,人民最大黨,2,457,0.51%
高雄市小港區,民主進步黨,3,34573,39.30%
高雄市小港區,台灣團結聯盟,4,13252,15.06%
高雄市小港區,中國國民黨,5,32086,36.47%
高雄市小港區,新黨,6,555,0.63%
高雄市小港區,健保免費連線,7,1304,1.48%
高雄市小港區,綠黨,8,1301,1.47%
高雄市小港區,親民黨,9,3336,3.79%
高雄市小港區,中華民國臺灣基本法連線,10,128,0.14%
高雄市小港區,台灣主義黨,11,204,0.23%
宜蘭縣宜蘭市,台灣國民會議,1,425,0.81%
宜蘭縣宜蘭市,人民最大黨,2,289,0.55%
宜蘭縣宜蘭市,民主進步黨,3,19624,37.80%
宜蘭縣宜蘭市,台灣團結聯盟,4,3987,7.68%
宜蘭縣宜蘭市,中國國民黨,5,22665,43.66%
宜蘭縣宜蘭市,新黨,6,535,1.03%
宜蘭縣宜蘭市,健保免費連線,7,490,0.94%
宜蘭縣宜蘭市,綠黨,8,1005,1.93%
宜蘭縣宜蘭市,親民黨,9,2724,5.24%
宜蘭縣宜蘭市,中華民國臺灣基本法連線,10,73,0.14%
宜蘭縣宜蘭市,台灣主義黨,11,85,0.16%
宜蘭縣羅東鎮,台灣國民會議,1,307,0.78%
宜蘭縣羅東鎮,人民最大黨,2,233,0.59%
宜蘭縣羅東鎮,民主進步黨,3,16369,42.01%
宜蘭縣羅東鎮,台灣團結聯盟,4,3254,8.35%
宜蘭縣羅東鎮,中國國民黨,5,15394,39.51%
宜蘭縣羅東鎮,新黨,6,322,0.82%
宜蘭縣羅東鎮,健保免費連線,7,409,1.04%
宜蘭縣羅東鎮,綠黨,8,727,1.86%
宜蘭縣羅東鎮,親民黨,9,1821,4.67%
宜蘭縣羅東鎮,中華民國臺灣基本法連線,10,54,0.13%
宜蘭縣羅東鎮,台灣主義黨,11,67,0.17%
宜蘭縣蘇澳鎮,台灣國民會議,1,308,1.31%
宜蘭縣蘇澳鎮,人民最大黨,2,207,0.88%
宜蘭縣蘇澳鎮,民主進步黨,3,10391,44.51%
宜蘭縣蘇澳鎮,台灣團結聯盟,4,1648,7.05%
宜蘭縣蘇澳鎮,中國國民黨,5,8826,37.80%
宜蘭縣蘇澳鎮,新黨,6,165,0.70%
宜蘭縣蘇澳鎮,健保免費連線,7,268,1.14%
宜蘭縣蘇澳鎮,綠黨,8,266,1.13%
宜蘭縣蘇澳鎮,親民黨,9,1165,4.99%
宜蘭縣蘇澳鎮,中華民國臺灣基本法連線,10,43,0.18%
宜蘭縣蘇澳鎮,台灣主義黨,11,58,0.24%
宜蘭縣頭城鎮,台灣國民會議,1,213,1.30%
宜蘭縣頭城鎮,人民最大黨,2,217,1.33%
宜蘭縣頭城鎮,民主進步黨,3,5501,33.72%
宜蘭縣頭城鎮,台灣團結聯盟,4,922,5.65%
宜蘭縣頭城鎮,中國國民黨,5,7839,48.05%
宜蘭縣頭城鎮,新黨,6,113,0.69%
宜蘭縣頭城鎮,健保免費連線,7,217,1.33%
宜蘭縣頭城鎮,綠黨,8,198,1.21%
宜蘭縣頭城鎮,親民黨,9,1030,6.31%
宜蘭縣頭城鎮,中華民國臺灣基本法連線,10,31,0.19%
宜蘭縣頭城鎮,台灣主義黨,11,31,0.19%
宜蘭縣礁溪鄉,台灣國民會議,1,220,1.07%
宜蘭縣礁溪鄉,人民最大黨,2,206,1.00%
宜蘭縣礁溪鄉,民主進步黨,3,9005,44.13%
宜蘭縣礁溪鄉,台灣團結聯盟,4,1477,7.23%
宜蘭縣礁溪鄉,中國國民黨,5,7894,38.69%
宜蘭縣礁溪鄉,新黨,6,131,0.64%
宜蘭縣礁溪鄉,健保免費連線,7,247,1.21%
宜蘭縣礁溪鄉,綠黨,8,246,1.20%
宜蘭縣礁溪鄉,親民黨,9,896,4.39%
宜蘭縣礁溪鄉,中華民國臺灣基本法連線,10,21,0.10%
宜蘭縣礁溪鄉,台灣主義黨,11,58,0.28%
宜蘭縣壯圍鄉,台灣國民會議,1,148,1.05%
宜蘭縣壯圍鄉,人民最大黨,2,110,0.78%
宜蘭縣壯圍鄉,民主進步黨,3,6820,48.69%
宜蘭縣壯圍鄉,台灣團結聯盟,4,1010,7.21%
宜蘭縣壯圍鄉,中國國民黨,5,4953,35.36%
宜蘭縣壯圍鄉,新黨,6,73,0.52%
宜蘭縣壯圍鄉,健保免費連線,7,144,1.02%
宜蘭縣壯圍鄉,綠黨,8,162,1.15%
宜蘭縣壯圍鄉,親民黨,9,522,3.72%
宜蘭縣壯圍鄉,中華民國臺灣基本法連線,10,23,0.16%
宜蘭縣壯圍鄉,台灣主義黨,11,41,0.29%
宜蘭縣員山鄉,台灣國民會議,1,225,1.25%
宜蘭縣員山鄉,人民最大黨,2,163,0.90%
宜蘭縣員山鄉,民主進步黨,3,8809,49.06%
宜蘭縣員山鄉,台灣團結聯盟,4,1355,7.54%
宜蘭縣員山鄉,中國國民黨,5,6086,33.89%
宜蘭縣員山鄉,新黨,6,114,0.63%
宜蘭縣員山鄉,健保免費連線,7,200,1.11%
宜蘭縣員山鄉,綠黨,8,214,1.19%
宜蘭縣員山鄉,親民黨,9,721,4.01%
宜蘭縣員山鄉,中華民國臺灣基本法連線,10,22,0.12%
宜蘭縣員山鄉,台灣主義黨,11,44,0.24%
宜蘭縣冬山鄉,台灣國民會議,1,329,1.09%
宜蘭縣冬山鄉,人民最大黨,2,267,0.88%
宜蘭縣冬山鄉,民主進步黨,3,15578,51.68%
宜蘭縣冬山鄉,台灣團結聯盟,4,2085,6.91%
宜蘭縣冬山鄉,中國國民黨,5,9672,32.08%
宜蘭縣冬山鄉,新黨,6,159,0.52%
宜蘭縣冬山鄉,健保免費連線,7,304,1.00%
宜蘭縣冬山鄉,綠黨,8,512,1.69%
宜蘭縣冬山鄉,親民黨,9,1124,3.72%
宜蘭縣冬山鄉,中華民國臺灣基本法連線,10,58,0.19%
宜蘭縣冬山鄉,台灣主義黨,11,55,0.18%
宜蘭縣五結鄉,台灣國民會議,1,227,1.01%
宜蘭縣五結鄉,人民最大黨,2,183,0.81%
宜蘭縣五結鄉,民主進步黨,3,11172,49.98%
宜蘭縣五結鄉,台灣團結聯盟,4,1700,7.60%
宜蘭縣五結鄉,中國國民黨,5,7396,33.09%
宜蘭縣五結鄉,新黨,6,132,0.59%
宜蘭縣五結鄉,健保免費連線,7,281,1.25%
宜蘭縣五結鄉,綠黨,8,317,1.41%
宜蘭縣五結鄉,親民黨,9,862,3.85%
宜蘭縣五結鄉,中華民國臺灣基本法連線,10,35,0.15%
宜蘭縣五結鄉,台灣主義黨,11,45,0.20%
宜蘭縣三星鄉,台灣國民會議,1,154,1.28%
宜蘭縣三星鄉,人民最大黨,2,109,0.91%
宜蘭縣三星鄉,民主進步黨,3,6053,50.55%
宜蘭縣三星鄉,台灣團結聯盟,4,994,8.30%
宜蘭縣三星鄉,中國國民黨,5,3856,32.20%
宜蘭縣三星鄉,新黨,6,69,0.57%
宜蘭縣三星鄉,健保免費連線,7,97,0.81%
宜蘭縣三星鄉,綠黨,8,137,1.14%
宜蘭縣三星鄉,親民黨,9,462,3.85%
宜蘭縣三星鄉,中華民國臺灣基本法連線,10,17,0.14%
宜蘭縣三星鄉,台灣主義黨,11,25,0.20%
宜蘭縣大同鄉,台灣國民會議,1,29,0.96%
宜蘭縣大同鄉,人民最大黨,2,29,0.96%
宜蘭縣大同鄉,民主進步黨,3,396,13.24%
宜蘭縣大同鄉,台灣團結聯盟,4,96,3.21%
宜蘭縣大同鄉,中國國民黨,5,2101,70.26%
宜蘭縣大同鄉,新黨,6,18,0.60%
宜蘭縣大同鄉,健保免費連線,7,30,1.00%
宜蘭縣大同鄉,綠黨,8,11,0.36%
宜蘭縣大同鄉,親民黨,9,273,9.13%
宜蘭縣大同鄉,中華民國臺灣基本法連線,10,3,0.10%
宜蘭縣大同鄉,台灣主義黨,11,4,0.13%
宜蘭縣南澳鄉,台灣國民會議,1,18,0.65%
宜蘭縣南澳鄉,人民最大黨,2,20,0.72%
宜蘭縣南澳鄉,民主進步黨,3,179,6.51%
宜蘭縣南澳鄉,台灣團結聯盟,4,44,1.60%
宜蘭縣南澳鄉,中國國民黨,5,2156,78.45%
宜蘭縣南澳鄉,新黨,6,27,0.98%
宜蘭縣南澳鄉,健保免費連線,7,17,0.61%
宜蘭縣南澳鄉,綠黨,8,25,0.90%
宜蘭縣南澳鄉,親民黨,9,252,9.17%
宜蘭縣南澳鄉,中華民國臺灣基本法連線,10,4,0.14%
宜蘭縣南澳鄉,台灣主義黨,11,6,0.21%
桃園縣蘆竹鄉,台灣國民會議,1,640,0.84%
桃園縣蘆竹鄉,人民最大黨,2,528,0.69%
桃園縣蘆竹鄉,民主進步黨,3,27616,36.38%
桃園縣蘆竹鄉,台灣團結聯盟,4,5679,7.48%
桃園縣蘆竹鄉,中國國民黨,5,33089,43.59%
桃園縣蘆竹鄉,新黨,6,1322,1.74%
桃園縣蘆竹鄉,健保免費連線,7,1281,1.68%
桃園縣蘆竹鄉,綠黨,8,1233,1.62%
桃園縣蘆竹鄉,親民黨,9,4215,5.55%
桃園縣蘆竹鄉,中華民國臺灣基本法連線,10,133,0.17%
桃園縣蘆竹鄉,台灣主義黨,11,163,0.21%
桃園縣龜山鄉,台灣國民會議,1,674,0.88%
桃園縣龜山鄉,人民最大黨,2,572,0.74%
桃園縣龜山鄉,民主進步黨,3,25161,32.91%
桃園縣龜山鄉,台灣團結聯盟,4,5343,6.98%
桃園縣龜山鄉,中國國民黨,5,36307,47.49%
桃園縣龜山鄉,新黨,6,1260,1.64%
桃園縣龜山鄉,健保免費連線,7,1279,1.67%
桃園縣龜山鄉,綠黨,8,1019,1.33%
桃園縣龜山鄉,親民黨,9,4517,5.90%
桃園縣龜山鄉,中華民國臺灣基本法連線,10,128,0.16%
桃園縣龜山鄉,台灣主義黨,11,179,0.23%
桃園縣桃園市,台灣國民會議,1,1466,0.65%
桃園縣桃園市,人民最大黨,2,1000,0.44%
桃園縣桃園市,民主進步黨,3,70746,31.77%
桃園縣桃園市,台灣團結聯盟,4,16371,7.35%
桃園縣桃園市,中國國民黨,5,107388,48.23%
桃園縣桃園市,新黨,6,3874,1.74%
桃園縣桃園市,健保免費連線,7,3195,1.43%
桃園縣桃園市,綠黨,8,3827,1.71%
桃園縣桃園市,親民黨,9,13991,6.28%
桃園縣桃園市,中華民國臺灣基本法連線,10,315,0.14%
桃園縣桃園市,台灣主義黨,11,468,0.21%
桃園縣大園鄉,台灣國民會議,1,433,0.98%
桃園縣大園鄉,人民最大黨,2,382,0.86%
桃園縣大園鄉,民主進步黨,3,17041,38.75%
桃園縣大園鄉,台灣團結聯盟,4,3408,7.75%
桃園縣大園鄉,中國國民黨,5,18527,42.13%
桃園縣大園鄉,新黨,6,444,1.00%
桃園縣大園鄉,健保免費連線,7,713,1.62%
桃園縣大園鄉,綠黨,8,658,1.49%
桃園縣大園鄉,親民黨,9,2128,4.84%
桃園縣大園鄉,中華民國臺灣基本法連線,10,80,0.18%
桃園縣大園鄉,台灣主義黨,11,152,0.34%
桃園縣觀音鄉,台灣國民會議,1,301,0.91%
桃園縣觀音鄉,人民最大黨,2,287,0.87%
桃園縣觀音鄉,民主進步黨,3,14081,42.69%
桃園縣觀音鄉,台灣團結聯盟,4,2860,8.67%
桃園縣觀音鄉,中國國民黨,5,12094,36.67%
桃園縣觀音鄉,新黨,6,284,0.86%
桃園縣觀音鄉,健保免費連線,7,637,1.93%
桃園縣觀音鄉,綠黨,8,520,1.57%
桃園縣觀音鄉,親民黨,9,1698,5.14%
桃園縣觀音鄉,中華民國臺灣基本法連線,10,72,0.21%
桃園縣觀音鄉,台灣主義黨,11,144,0.43%
桃園縣新屋鄉,台灣國民會議,1,258,0.93%
桃園縣新屋鄉,人民最大黨,2,240,0.86%
桃園縣新屋鄉,民主進步黨,3,11441,41.40%
桃園縣新屋鄉,台灣團結聯盟,4,1939,7.01%
桃園縣新屋鄉,中國國民黨,5,11355,41.09%
桃園縣新屋鄉,新黨,6,212,0.76%
桃園縣新屋鄉,健保免費連線,7,399,1.44%
桃園縣新屋鄉,綠黨,8,264,0.95%
桃園縣新屋鄉,親民黨,9,1339,4.84%
桃園縣新屋鄉,中華民國臺灣基本法連線,10,50,0.18%
桃園縣新屋鄉,台灣主義黨,11,132,0.47%
桃園縣楊梅市,台灣國民會議,1,577,0.70%
桃園縣楊梅市,人民最大黨,2,490,0.60%
桃園縣楊梅市,民主進步黨,3,24254,29.71%
桃園縣楊梅市,台灣團結聯盟,4,4094,5.01%
桃園縣楊梅市,中國國民黨,5,43071,52.77%
桃園縣楊梅市,新黨,6,1306,1.60%
桃園縣楊梅市,健保免費連線,7,1367,1.67%
桃園縣楊梅市,綠黨,8,1083,1.32%
桃園縣楊梅市,親民黨,9,4998,6.12%
桃園縣楊梅市,中華民國臺灣基本法連線,10,130,0.15%
桃園縣楊梅市,台灣主義黨,11,246,0.30%
桃園縣中壢市,台灣國民會議,1,1419,0.67%
桃園縣中壢市,人民最大黨,2,1080,0.51%
桃園縣中壢市,民主進步黨,3,58520,28.00%
桃園縣中壢市,台灣團結聯盟,4,11896,5.69%
桃園縣中壢市,中國國民黨,5,111954,53.56%
桃園縣中壢市,新黨,6,3880,1.85%
桃園縣中壢市,健保免費連線,7,3127,1.49%
桃園縣中壢市,綠黨,8,3593,1.71%
桃園縣中壢市,親民黨,9,12742,6.09%
桃園縣中壢市,中華民國臺灣基本法連線,10,288,0.13%
桃園縣中壢市,台灣主義黨,11,493,0.23%
桃園縣平鎮市,台灣國民會議,1,663,0.57%
桃園縣平鎮市,人民最大黨,2,629,0.54%
桃園縣平鎮市,民主進步黨,3,33778,29.26%
桃園縣平鎮市,台灣團結聯盟,4,6621,5.73%
桃園縣平鎮市,中國國民黨,5,60092,52.06%
桃園縣平鎮市,新黨,6,1763,1.52%
桃園縣平鎮市,健保免費連線,7,2260,1.95%
桃園縣平鎮市,綠黨,8,1924,1.66%
桃園縣平鎮市,親民黨,9,7187,6.22%
桃園縣平鎮市,中華民國臺灣基本法連線,10,203,0.17%
桃園縣平鎮市,台灣主義黨,11,291,0.25%
桃園縣龍潭鄉,台灣國民會議,1,424,0.67%
桃園縣龍潭鄉,人民最大黨,2,390,0.61%
桃園縣龍潭鄉,民主進步黨,3,16888,26.76%
桃園縣龍潭鄉,台灣團結聯盟,4,3549,5.62%
桃園縣龍潭鄉,中國國民黨,5,34331,54.41%
桃園縣龍潭鄉,新黨,6,1374,2.17%
桃園縣龍潭鄉,健保免費連線,7,1028,1.62%
桃園縣龍潭鄉,綠黨,8,994,1.57%
桃園縣龍潭鄉,親民黨,9,3859,6.11%
桃園縣龍潭鄉,中華民國臺灣基本法連線,10,85,0.13%
桃園縣龍潭鄉,台灣主義黨,11,171,0.27%
桃園縣八德市,台灣國民會議,1,712,0.71%
桃園縣八德市,人民最大黨,2,798,0.80%
桃園縣八德市,民主進步黨,3,29409,29.67%
桃園縣八德市,台灣團結聯盟,4,5974,6.02%
桃園縣八德市,中國國民黨,5,51366,51.82%
桃園縣八德市,新黨,6,1497,1.51%
桃園縣八德市,健保免費連線,7,1744,1.75%
桃園縣八德市,綠黨,8,1366,1.37%
桃園縣八德市,親民黨,9,5828,5.88%
桃園縣八德市,中華民國臺灣基本法連線,10,154,0.15%
桃園縣八德市,台灣主義黨,11,267,0.26%
桃園縣大溪鎮,台灣國民會議,1,476,0.93%
桃園縣大溪鎮,人民最大黨,2,380,0.74%
桃園縣大溪鎮,民主進步黨,3,18209,35.93%
桃園縣大溪鎮,台灣團結聯盟,4,4065,8.02%
桃園縣大溪鎮,中國國民黨,5,22537,44.47%
桃園縣大溪鎮,新黨,6,766,1.51%
桃園縣大溪鎮,健保免費連線,7,811,1.60%
桃園縣大溪鎮,綠黨,8,674,1.33%
桃園縣大溪鎮,親民黨,9,2489,4.91%
桃園縣大溪鎮,中華民國臺灣基本法連線,10,84,0.16%
桃園縣大溪鎮,台灣主義黨,11,179,0.35%
桃園縣復興鄉,台灣國民會議,1,60,1.20%
桃園縣復興鄉,人民最大黨,2,51,1.02%
桃園縣復興鄉,民主進步黨,3,883,17.73%
桃園縣復興鄉,台灣團結聯盟,4,228,4.57%
桃園縣復興鄉,中國國民黨,5,3221,64.69%
桃園縣復興鄉,新黨,6,72,1.44%
桃園縣復興鄉,健保免費連線,7,53,1.06%
桃園縣復興鄉,綠黨,8,43,0.86%
桃園縣復興鄉,親民黨,9,339,6.80%
桃園縣復興鄉,中華民國臺灣基本法連線,10,7,0.14%
桃園縣復興鄉,台灣主義黨,11,22,0.44%
新竹縣竹北市,台灣國民會議,1,611,0.78%
新竹縣竹北市,人民最大黨,2,515,0.66%
新竹縣竹北市,民主進步黨,3,21197,27.34%
新竹縣竹北市,台灣團結聯盟,4,3996,5.15%
新竹縣竹北市,中國國民黨,5,41639,53.70%
新竹縣竹北市,新黨,6,1192,1.53%
新竹縣竹北市,健保免費連線,7,1253,1.61%
新竹縣竹北市,綠黨,8,1773,2.28%
新竹縣竹北市,親民黨,9,5042,6.50%
新竹縣竹北市,中華民國臺灣基本法連線,10,125,0.16%
新竹縣竹北市,台灣主義黨,11,184,0.23%
新竹縣竹東鎮,台灣國民會議,1,433,0.82%
新竹縣竹東鎮,人民最大黨,2,401,0.76%
新竹縣竹東鎮,民主進步黨,3,10287,19.56%
新竹縣竹東鎮,台灣團結聯盟,4,1943,3.69%
新竹縣竹東鎮,中國國民黨,5,33245,63.22%
新竹縣竹東鎮,新黨,6,783,1.48%
新竹縣竹東鎮,健保免費連線,7,750,1.42%
新竹縣竹東鎮,綠黨,8,775,1.47%
新竹縣竹東鎮,親民黨,9,3718,7.07%
新竹縣竹東鎮,中華民國臺灣基本法連線,10,107,0.20%
新竹縣竹東鎮,台灣主義黨,11,140,0.26%
新竹縣新埔鎮,台灣國民會議,1,179,0.85%
新竹縣新埔鎮,人民最大黨,2,202,0.96%
新竹縣新埔鎮,民主進步黨,3,6078,29.02%
新竹縣新埔鎮,台灣團結聯盟,4,1080,5.15%
新竹縣新埔鎮,中國國民黨,5,11254,53.74%
新竹縣新埔鎮,新黨,6,247,1.17%
新竹縣新埔鎮,健保免費連線,7,377,1.80%
新竹縣新埔鎮,綠黨,8,263,1.25%
新竹縣新埔鎮,親民黨,9,1153,5.50%
新竹縣新埔鎮,中華民國臺灣基本法連線,10,44,0.21%
