area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num,election_id
彰化縣田尾鄉南曾村,2,許孟庭,無黨籍及未經政黨推薦,f,0500724,61,臺灣省,大學,N,N,232,6205387d-2188-4c04-a936-1619acb5b862
彰化縣田尾鄉北曾村,1,徐清鴻,無黨籍及未經政黨推薦,m,0631016,48,臺灣省,專科,N,N,240,6205387d-e20c-4cc9-a662-1619acb5b862
彰化縣田尾鄉北曾村,2,莊添鏿,無黨籍及未經政黨推薦,m,0440820,67,臺灣省,高中(職)以下,N,Y,419,6205387d-e20c-4cc9-a662-1619acb5b862
彰化縣田尾鄉北曾村,3,鄭銅欣,無黨籍及未經政黨推薦,m,0260308,85,臺灣省,高中(職)以下,Y,N,306,6205387d-e20c-4cc9-a662-1619acb5b862
彰化縣田尾鄉溪畔村,1,陳錦津,無黨籍及未經政黨推薦,m,0541210,56,臺灣省,高中(職),Y,Y,687,6205387d-ee3c-4ac1-a598-1619acb5b862
彰化縣田尾鄉打簾村,1,陳麗雯,無黨籍及未經政黨推薦,f,0750507,36,臺灣省,大學,N,N,467,6205387e-82d0-4e7d-8026-1619acb5b862
彰化縣田尾鄉打簾村,2,邱垂麟,無黨籍及未經政黨推薦,m,0490313,62,臺灣省,專科,Y,Y,604,6205387e-82d0-4e7d-8026-1619acb5b862
彰化縣田尾鄉打簾村,3,王鐙鋒,無黨籍及未經政黨推薦,m,0660227,45,臺灣省,專科,N,N,70,6205387e-82d0-4e7d-8026-1619acb5b862
彰化縣田尾鄉柳鳳村,1,周一郎,無黨籍及未經政黨推薦,m,0300625,81,臺灣省,高中(職)以下,Y,Y,497,6205387e-4064-46d2-8dc9-1619acb5b862
彰化縣田尾鄉陸豐村,1,邱柏勲,無黨籍及未經政黨推薦,m,0631010,48,臺灣省,高中(職),Y,Y,335,6205387e-2a54-483e-a1bd-1619acb5b862
彰化縣田尾鄉陸豐村,2,邱河源,無黨籍及未經政黨推薦,m,0390608,72,臺灣省,高中(職),N,N,313,6205387e-2a54-483e-a1bd-1619acb5b862
彰化縣田尾鄉海豐村,1,吳永棋,無黨籍及未經政黨推薦,m,0660928,45,臺灣省,高中(職),Y,Y,676,6205387f-2c8c-447e-8228-1619acb5b862
彰化縣田尾鄉仁里村,1,李坤極,無黨籍及未經政黨推薦,m,0470610,64,臺灣省,高中(職),Y,Y,881,6205387f-c1d8-4e8c-9067-1619acb5b862
彰化縣田尾鄉新厝村,1,李秋明,無黨籍及未經政黨推薦,f,0531108,57,臺灣省,高中(職),N,N,45,6205387f-9db8-4fb5-b758-1619acb5b862
彰化縣田尾鄉新厝村,2,羅暉杉,無黨籍及未經政黨推薦,m,0621122,48,臺灣省,高中(職)以下,Y,Y,131,6205387f-9db8-4fb5-b758-1619acb5b862
彰化縣田尾鄉溪頂村,1,謝建設,無黨籍及未經政黨推薦,m,0520126,59,臺灣省,高中(職),N,N,83,62053880-33a8-40ca-8203-1619acb5b862
彰化縣田尾鄉溪頂村,2,顏文龍,無黨籍及未經政黨推薦,m,0550320,56,臺灣省,高中(職),Y,Y,223,62053880-33a8-40ca-8203-1619acb5b862
彰化縣田尾鄉溪頂村,3,林肇卿,無黨籍及未經政黨推薦,m,0600805,51,臺灣省,高中(職),N,N,49,62053880-33a8-40ca-8203-1619acb5b862
彰化縣田尾鄉溪頂村,4,林文徹,無黨籍及未經政黨推薦,m,0440804,67,臺灣省,高中(職),N,N,42,62053880-33a8-40ca-8203-1619acb5b862
彰化縣田尾鄉正義村,1,王政堅,無黨籍及未經政黨推薦,m,0530225,58,臺灣省,高中(職),Y,Y,517,62053880-ef74-45ee-8f9b-1619acb5b862
彰化縣埤頭鄉和豊村,1,陳立彬,無黨籍及未經政黨推薦,m,0431111,67,臺灣省,專科,Y,Y,1240,62053881-6d0c-4b3e-8473-1619acb5b862
彰化縣埤頭鄉興農村,1,許志安,無黨籍及未經政黨推薦,m,0610726,50,臺灣省,高中(職)以下,N,N,69,62053881-e4e4-42b2-aa05-1619acb5b862
彰化縣埤頭鄉興農村,2,黃成居,無黨籍及未經政黨推薦,m,0511028,60,臺灣省,高中(職)以下,N,Y,532,62053881-e4e4-42b2-aa05-1619acb5b862
彰化縣埤頭鄉興農村,3,吳燕喜,無黨籍及未經政黨推薦,m,0550406,56,臺灣省,專科,Y,N,516,62053881-e4e4-42b2-aa05-1619acb5b862
彰化縣埤頭鄉埤頭村,1,黃丁元,民主進步黨,m,0390923,72,臺灣省,其他,Y,Y,705,62053882-93bc-4977-91d0-1619acb5b862
彰化縣埤頭鄉豊崙村,1,林登福,無黨籍及未經政黨推薦,m,0580610,53,臺灣省,高中(職)以下,N,Y,792,62053882-1d20-44e0-8940-1619acb5b862
彰化縣埤頭鄉豊崙村,2,張肎文,無黨籍及未經政黨推薦,m,0380401,73,臺灣省,高中(職)以下,Y,N,737,62053882-1d20-44e0-8940-1619acb5b862
彰化縣埤頭鄉崙子村,1,黃士晃,無黨籍及未經政黨推薦,m,0590901,52,臺灣省,高中(職),Y,Y,565,62053883-18b4-490c-a8c0-1619acb5b862
彰化縣埤頭鄉崙子村,2,黃麗玉,無黨籍及未經政黨推薦,f,0401120,70,臺灣省,高中(職),N,N,193,62053883-18b4-490c-a8c0-1619acb5b862
彰化縣埤頭鄉合興村,1,杜崇維,無黨籍及未經政黨推薦,m,0400220,71,臺灣省,高中(職)以下,Y,Y,1700,62053883-16a4-475b-8d2c-1619acb5b862
彰化縣埤頭鄉平原村,1,許水柳,無黨籍及未經政黨推薦,m,0440703,67,臺灣省,高中(職)以下,N,N,647,62053884-6d10-4173-ba9a-1619acb5b862
彰化縣埤頭鄉平原村,2,許建成,無黨籍及未經政黨推薦,m,0420920,69,臺灣省,高中(職),Y,Y,738,62053884-6d10-4173-ba9a-1619acb5b862
彰化縣埤頭鄉崙腳村,1,許豊麟,無黨籍及未經政黨推薦,m,0580410,53,臺灣省,高中(職),N,Y,288,62053884-96cc-4501-bee6-1619acb5b862
彰化縣埤頭鄉崙腳村,2,蔡文欽,無黨籍及未經政黨推薦,m,0470102,64,臺灣省,高中(職)以下,N,N,275,62053884-96cc-4501-bee6-1619acb5b862
彰化縣埤頭鄉元埔村,1,陳金意,無黨籍及未經政黨推薦,m,0320227,79,臺灣省,高中(職),Y,Y,251,62053884-0480-4991-b5b0-1619acb5b862
彰化縣埤頭鄉元埔村,2,謝麗香,無黨籍及未經政黨推薦,f,0600909,51,臺灣省,高中(職)以下,N,N,134,62053884-0480-4991-b5b0-1619acb5b862
彰化縣埤頭鄉芙朝村,1,黃永昌,無黨籍及未經政黨推薦,m,0520911,59,臺灣省,高中(職)以下,Y,Y,848,62053885-07ec-4ae3-aebe-1619acb5b862
彰化縣埤頭鄉新庄村,1,黃為結,無黨籍及未經政黨推薦,m,0410924,70,臺灣省,專科,N,Y,587,62053885-d5cc-4220-838f-1619acb5b862
彰化縣埤頭鄉陸嘉村,1,鄒伯其,無黨籍及未經政黨推薦,m,0591216,51,臺灣省,其他,N,Y,344,62053885-b8d0-4084-8f22-1619acb5b862
彰化縣埤頭鄉陸嘉村,2,陳建杉,無黨籍及未經政黨推薦,m,0560214,55,臺灣省,高中(職),Y,N,217,62053885-b8d0-4084-8f22-1619acb5b862
彰化縣埤頭鄉竹圍村,1,李旭東,無黨籍及未經政黨推薦,m,0451128,65,臺灣省,高中(職)以下,Y,Y,564,62053886-1c84-43fb-a424-1619acb5b862
彰化縣埤頭鄉竹圍村,2,劉素青,無黨籍及未經政黨推薦,f,0680622,43,臺中市,專科,N,N,14,62053886-1c84-43fb-a424-1619acb5b862
彰化縣埤頭鄉竹圍村,3,張德銘,無黨籍及未經政黨推薦,m,0430102,68,臺灣省,高中(職)以下,N,N,178,62053886-1c84-43fb-a424-1619acb5b862
彰化縣埤頭鄉中和村,1,曾建長,無黨籍及未經政黨推薦,m,0391215,71,臺灣省,高中(職)以下,Y,Y,456,62053886-0f80-4d02-8419-1619acb5b862
彰化縣埤頭鄉中和村,2,卓春成,無黨籍及未經政黨推薦,m,0410815,70,臺灣省,高中(職)以下,N,N,409,62053886-0f80-4d02-8419-1619acb5b862
彰化縣埤頭鄉庄內村,1,郭幼玲,無黨籍及未經政黨推薦,f,0621002,49,臺灣省,高中(職),Y,Y,535,62053887-6550-4049-a35d-1619acb5b862
彰化縣埤頭鄉大湖村,1,邱木生,無黨籍及未經政黨推薦,m,0400910,71,臺灣省,高中(職),Y,Y,439,62053887-9354-4be6-889f-1619acb5b862
彰化縣埤頭鄉永豐村,1,杜文仁,無黨籍及未經政黨推薦,m,0480420,63,臺灣省,高中(職)以下,N,N,385,631448f5-8640-4444-8eb9-4c050a8c0008
彰化縣埤頭鄉永豐村,2,陳新溪,無黨籍及未經政黨推薦,m,0440208,67,臺灣省,高中(職)以下,Y,Y,661,631448f5-8640-4444-8eb9-4c050a8c0008
彰化縣芳苑鄉芳苑村,1,陳惠貞,無黨籍及未經政黨推薦,f,0641022,47,臺灣省,高中(職),N,N,96,62053889-8d80-455d-aefa-1619acb5b862
彰化縣芳苑鄉芳苑村,2,林炎生,無黨籍及未經政黨推薦,m,0501213,60,臺灣省,高中(職)以下,N,N,175,62053889-8d80-455d-aefa-1619acb5b862
彰化縣芳苑鄉芳苑村,3,洪進國,無黨籍及未經政黨推薦,m,0420705,69,臺灣省,高中(職)以下,N,N,48,62053889-8d80-455d-aefa-1619acb5b862
彰化縣芳苑鄉芳苑村,4,蔡一雄,無黨籍及未經政黨推薦,m,0340201,77,臺灣省,高中(職)以下,N,N,61,62053889-8d80-455d-aefa-1619acb5b862
彰化縣芳苑鄉芳苑村,5,洪坤富,無黨籍及未經政黨推薦,m,0701128,40,臺灣省,高中(職),N,Y,246,62053889-8d80-455d-aefa-1619acb5b862
彰化縣芳苑鄉芳中村,1,陳忠男,無黨籍及未經政黨推薦,m,0590626,52,臺灣省,高中(職)以下,Y,Y,224,62053889-6244-4131-b02b-1619acb5b862
彰化縣芳苑鄉仁愛村,1,陳月利,無黨籍及未經政黨推薦,f,0460319,65,臺灣省,專科,N,N,142,62053889-06ac-47dd-9ff6-1619acb5b862
彰化縣芳苑鄉仁愛村,2,洪豪澤,無黨籍及未經政黨推薦,m,0600702,51,臺灣省,高中(職)以下,Y,N,168,62053889-06ac-47dd-9ff6-1619acb5b862
彰化縣芳苑鄉仁愛村,3,黃順興,無黨籍及未經政黨推薦,m,0620126,49,臺灣省,高中(職)以下,N,Y,185,62053889-06ac-47dd-9ff6-1619acb5b862
彰化縣芳苑鄉仁愛村,4,卓速,無黨籍及未經政黨推薦,f,0510130,60,臺灣省,高中(職),N,N,27,62053889-06ac-47dd-9ff6-1619acb5b862
彰化縣芳苑鄉信義村,1,魏清水,無黨籍及未經政黨推薦,m,0581125,52,臺灣省,高中(職),N,N,38,6205388a-c3a4-4f64-b955-1619acb5b862
彰化縣芳苑鄉信義村,2,洪承湟,無黨籍及未經政黨推薦,m,0521202,58,臺灣省,高中(職)以下,N,Y,285,6205388a-c3a4-4f64-b955-1619acb5b862
彰化縣芳苑鄉後寮村,1,洪慶豐,無黨籍及未經政黨推薦,m,0631012,48,臺灣省,大學,Y,Y,514,6205388a-f748-4e52-a241-1619acb5b862
彰化縣芳苑鄉三合村,1,洪文賓,無黨籍及未經政黨推薦,m,0530608,58,臺灣省,高中(職),N,Y,690,6205388a-cec0-4053-88ec-1619acb5b862
彰化縣芳苑鄉三合村,2,洪青天,無黨籍及未經政黨推薦,m,0480416,63,臺灣省,高中(職)以下,Y,N,675,6205388a-cec0-4053-88ec-1619acb5b862
彰化縣芳苑鄉永興村,1,鐘明堂,無黨籍及未經政黨推薦,m,0450606,66,臺灣省,高中(職)以下,Y,Y,663,6205388b-5780-4ba4-b1aa-1619acb5b862
彰化縣芳苑鄉五俊村,1,洪應當,無黨籍及未經政黨推薦,m,0400801,71,臺灣省,高中(職)以下,N,N,110,6205388b-22c8-4cdf-b524-1619acb5b862
彰化縣芳苑鄉五俊村,2,洪綮皇,無黨籍及未經政黨推薦,m,0580118,53,臺灣省,高中(職)以下,Y,Y,212,6205388b-22c8-4cdf-b524-1619acb5b862
彰化縣芳苑鄉路上村,1,謝慶文,無黨籍及未經政黨推薦,m,0431126,67,臺灣省,高中(職)以下,Y,Y,312,6205388c-d3b8-42c2-9dfe-1619acb5b862
彰化縣芳苑鄉路平村,1,謝武建,無黨籍及未經政黨推薦,m,0460324,65,臺灣省,高中(職),N,N,270,6205388c-d360-4888-89ec-1619acb5b862
彰化縣芳苑鄉路平村,2,謝秋臨,無黨籍及未經政黨推薦,m,0411003,70,臺灣省,高中(職),Y,Y,296,6205388c-d360-4888-89ec-1619acb5b862
彰化縣芳苑鄉三成村,1,謝鴻儒,無黨籍及未經政黨推薦,m,0461113,64,臺灣省,高中(職),N,N,115,6205388c-927c-4a31-913a-1619acb5b862
彰化縣芳苑鄉三成村,2,謝協衛,無黨籍及未經政黨推薦,m,0470331,64,臺灣省,高中(職)以下,N,N,103,6205388c-927c-4a31-913a-1619acb5b862
彰化縣芳苑鄉三成村,3,謝東,無黨籍及未經政黨推薦,m,0350123,76,臺灣省,高中(職)以下,N,Y,410,6205388c-927c-4a31-913a-1619acb5b862
彰化縣芳苑鄉福榮村,1,謝東霖,無黨籍及未經政黨推薦,m,0570110,54,臺灣省,高中(職),Y,Y,362,6205388d-77d4-45d0-9b1b-1619acb5b862
彰化縣芳苑鄉頂村,1,洪應額,無黨籍及未經政黨推薦,m,0410721,70,臺灣省,高中(職)以下,N,N,121,6205388d-0350-4b3f-a903-1619acb5b862
彰化縣芳苑鄉頂村,2,洪文森,無黨籍及未經政黨推薦,m,0411019,70,臺灣省,高中(職)以下,Y,Y,252,6205388d-0350-4b3f-a903-1619acb5b862
彰化縣芳苑鄉新街村,1,洪深泉,無黨籍及未經政黨推薦,m,0510903,60,臺灣省,高中(職),Y,Y,418,6205388d-1fc8-4186-b56f-1619acb5b862
彰化縣芳苑鄉王功村,1,林文正,無黨籍及未經政黨推薦,m,0580219,53,臺灣省,高中(職),N,N,601,6205388e-b92c-4b10-a1b0-1619acb5b862
彰化縣芳苑鄉王功村,2,黃丁禮,無黨籍及未經政黨推薦,m,0431020,68,臺灣省,高中(職)以下,Y,Y,667,6205388e-b92c-4b10-a1b0-1619acb5b862
彰化縣芳苑鄉博愛村,1,林進雄,無黨籍及未經政黨推薦,m,0460406,65,臺灣省,大學,Y,Y,280,6205388e-cc04-48e7-b87a-1619acb5b862
彰化縣芳苑鄉博愛村,2,林有文,無黨籍及未經政黨推薦,m,0491003,62,臺灣省,高中(職)以下,N,N,173,6205388e-cc04-48e7-b87a-1619acb5b862
彰化縣芳苑鄉和平村,1,林進財,無黨籍及未經政黨推薦,m,0470315,64,臺灣省,高中(職)以下,Y,Y,294,6205388e-1908-43ef-933c-1619acb5b862
彰化縣芳苑鄉民生村,1,洪坤郎,無黨籍及未經政黨推薦,m,0500105,61,臺灣省,高中(職)以下,N,Y,348,6205388e-60c0-4680-b574-1619acb5b862
彰化縣芳苑鄉興仁村,1,林家裕,無黨籍及未經政黨推薦,m,0441203,66,臺灣省,高中(職)以下,Y,N,321,6205388f-91f8-4268-9c1d-1619acb5b862
彰化縣芳苑鄉興仁村,2,蘇輝煌,無黨籍及未經政黨推薦,m,0471015,64,臺灣省,高中(職)以下,N,Y,481,6205388f-91f8-4268-9c1d-1619acb5b862
彰化縣芳苑鄉新寶村,1,梁祥盛,無黨籍及未經政黨推薦,m,0490822,62,臺灣省,高中(職)以下,Y,Y,685,6205388f-86c8-4e31-8648-1619acb5b862
彰化縣芳苑鄉草湖村,1,陳國忠,無黨籍及未經政黨推薦,m,0581107,52,臺灣省,高中(職),N,N,388,62053890-93ac-4b37-86f3-1619acb5b862
彰化縣芳苑鄉草湖村,2,吳堃禾,無黨籍及未經政黨推薦,m,0510206,60,臺灣省,高中(職),N,Y,588,62053890-93ac-4b37-86f3-1619acb5b862
彰化縣芳苑鄉文津村,1,陳鴻圖,無黨籍及未經政黨推薦,m,0650212,46,臺灣省,高中(職),Y,Y,547,62053890-5f10-47d8-819a-1619acb5b862
彰化縣芳苑鄉建平村,1,陳長居,無黨籍及未經政黨推薦,m,0430304,68,臺灣省,高中(職)以下,N,N,492,62053891-c7b4-48a7-8d1a-1619acb5b862
彰化縣芳苑鄉建平村,2,陳仁恭,無黨籍及未經政黨推薦,m,0410216,70,臺灣省,高中(職)以下,Y,Y,713,62053891-c7b4-48a7-8d1a-1619acb5b862
彰化縣芳苑鄉崙腳村,1,陳玉山,無黨籍及未經政黨推薦,m,0531210,57,臺灣省,高中(職)以下,Y,Y,305,62053891-f478-425b-b126-1619acb5b862
彰化縣芳苑鄉崙腳村,2,陳福慶,無黨籍及未經政黨推薦,m,0401208,70,臺灣省,高中(職)以下,N,N,253,62053891-f478-425b-b126-1619acb5b862
彰化縣芳苑鄉新生村,1,吳克修,無黨籍及未經政黨推薦,m,0400608,71,臺灣省,高中(職)以下,Y,N,378,62053891-d3c4-4c27-ad93-1619acb5b862
彰化縣芳苑鄉新生村,2,謝和順,無黨籍及未經政黨推薦,m,0380605,73,臺灣省,其他,N,Y,452,62053891-d3c4-4c27-ad93-1619acb5b862
彰化縣芳苑鄉漢寶村,1,鄭鵬豐,無黨籍及未經政黨推薦,m,0580124,53,臺灣省,專科,Y,Y,1713,62053892-dfac-4985-a72a-1619acb5b862
彰化縣大城鄉潭墘村,1,柯志憲,無黨籍及未經政黨推薦,m,0550402,56,臺灣省,專科,N,Y,363,62053893-b1c0-4c63-b23c-1619acb5b862
彰化縣大城鄉潭墘村,2,劉辛川,無黨籍及未經政黨推薦,m,0360801,75,臺灣省,高中(職)以下,Y,N,327,62053893-b1c0-4c63-b23c-1619acb5b862
彰化縣大城鄉上山村,1,顏榮賢,無黨籍及未經政黨推薦,m,0550116,56,臺灣省,高中(職),Y,Y,487,62053893-6a38-4b21-b9de-1619acb5b862
彰化縣大城鄉東城村,1,吳佳,無黨籍及未經政黨推薦,m,0630928,48,臺灣省,高中(職)以下,Y,Y,730,62053894-11ac-4e6d-aeba-1619acb5b862
彰化縣大城鄉西城村,1,林昭平,無黨籍及未經政黨推薦,m,0321015,79,臺灣省,高中(職)以下,Y,Y,376,62053894-43c0-41fa-85f8-1619acb5b862
彰化縣大城鄉西城村,2,王宇男,無黨籍及未經政黨推薦,m,0681013,43,臺灣省,大學,N,N,118,62053894-43c0-41fa-85f8-1619acb5b862
彰化縣大城鄉大城村,1,張忠和,無黨籍及未經政黨推薦,m,0430908,68,臺灣省,高中(職)以下,Y,Y,562,62053895-91b8-4f43-a75c-1619acb5b862
彰化縣大城鄉菜寮村,1,顏財託,無黨籍及未經政黨推薦,m,0520504,59,臺灣省,高中(職)以下,N,N,331,62053895-8540-4912-bb95-1619acb5b862
彰化縣大城鄉菜寮村,2,林炳芳,無黨籍及未經政黨推薦,m,0480308,63,臺灣省,高中(職)以下,Y,Y,355,62053895-8540-4912-bb95-1619acb5b862
彰化縣大城鄉山腳村,1,蔡文宗,無黨籍及未經政黨推薦,m,0660408,45,臺灣省,高中(職)以下,N,Y,540,62053896-2bd0-4bd3-b7ed-1619acb5b862
彰化縣大城鄉山腳村,2,蔡勝燦,無黨籍及未經政黨推薦,m,0430820,68,臺灣省,高中(職)以下,Y,N,351,62053896-2bd0-4bd3-b7ed-1619acb5b862
彰化縣大城鄉永和村,1,胡珮絹,無黨籍及未經政黨推薦,f,0470910,64,臺灣省,碩士,N,N,220,62053896-ddb0-4904-8be5-1619acb5b862
彰化縣大城鄉永和村,2,康忠義,無黨籍及未經政黨推薦,m,0550210,56,臺灣省,高中(職)以下,Y,Y,293,62053896-ddb0-4904-8be5-1619acb5b862
彰化縣大城鄉頂庄村,1,許仁寳,無黨籍及未經政黨推薦,m,0540103,57,臺灣省,高中(職)以下,Y,Y,345,62053896-b530-49ae-b7e2-1619acb5b862
彰化縣大城鄉公館村,1,蔡慶伍,無黨籍及未經政黨推薦,m,0471227,63,臺灣省,高中(職)以下,N,Y,457,62053897-7510-4ea8-8e58-1619acb5b862
彰化縣大城鄉臺西村,1,許讓出,無黨籍及未經政黨推薦,m,0480118,63,臺灣省,高中(職)以下,Y,Y,418,62053897-0a18-411b-bd57-1619acb5b862
彰化縣大城鄉東港村,1,陳駿傑,無黨籍及未經政黨推薦,m,0550125,56,臺灣省,高中(職)以下,N,Y,541,62053897-3d9c-460e-abbd-1619acb5b862
彰化縣大城鄉東港村,2,蔡豈銘,無黨籍及未經政黨推薦,m,0581008,53,臺灣省,高中(職)以下,N,N,260,62053897-3d9c-460e-abbd-1619acb5b862
彰化縣大城鄉西港村,1,陳儀興,無黨籍及未經政黨推薦,m,0440512,67,臺灣省,大學,Y,Y,508,62053898-a6a4-4efc-ba3a-1619acb5b862
彰化縣大城鄉豐美村,1,陳清雲,無黨籍及未經政黨推薦,m,0540515,57,臺灣省,高中(職)以下,N,N,190,62053898-bf64-4b3e-bc7e-1619acb5b862
彰化縣大城鄉豐美村,2,王信木,無黨籍及未經政黨推薦,m,0670701,44,臺灣省,高中(職)以下,Y,Y,262,62053898-bf64-4b3e-bc7e-1619acb5b862
彰化縣大城鄉三豐村,1,洪翊祐,無黨籍及未經政黨推薦,m,0720703,39,臺灣省,其他,N,N,145,62053898-6c94-46bd-8867-1619acb5b862
彰化縣大城鄉三豐村,2,洪行,無黨籍及未經政黨推薦,m,0450301,66,臺灣省,高中(職),Y,Y,207,62053898-6c94-46bd-8867-1619acb5b862
彰化縣竹塘鄉竹元村,1,蕭慶彬,無黨籍及未經政黨推薦,m,0560114,55,臺灣省,高中(職)以下,Y,Y,716,62053899-ebd8-4b04-8117-1619acb5b862
彰化縣竹塘鄉竹塘村,1,詹炳煌,無黨籍及未經政黨推薦,m,0561117,54,臺灣省,高中(職),Y,Y,1129,6205389a-4028-4ec9-8628-1619acb5b862
彰化縣竹塘鄉小西村,1,紀淑娟,無黨籍及未經政黨推薦,f,0580521,53,臺灣省,高中(職),N,N,189,6205389a-0260-41c4-abe1-1619acb5b862
彰化縣竹塘鄉小西村,2,林育萬,無黨籍及未經政黨推薦,m,0450823,66,臺灣省,高中(職),N,N,80,6205389a-0260-41c4-abe1-1619acb5b862
彰化縣竹塘鄉小西村,3,莊榮爵,無黨籍及未經政黨推薦,m,0410123,70,臺灣省,高中(職)以下,N,N,79,6205389a-0260-41c4-abe1-1619acb5b862
彰化縣竹塘鄉小西村,4,林永富,無黨籍及未經政黨推薦,m,0591202,51,臺灣省,高中(職)以下,Y,Y,203,6205389a-0260-41c4-abe1-1619acb5b862
彰化縣竹塘鄉民靖村,1,莊瑞林,無黨籍及未經政黨推薦,m,0500305,61,臺灣省,高中(職),Y,Y,465,6205389a-c0cc-49c4-b03a-1619acb5b862
彰化縣竹塘鄉五庄村,1,邱俊雄,無黨籍及未經政黨推薦,m,0690805,42,臺灣省,高中(職),N,Y,636,6205389b-51b0-44fb-a0a5-1619acb5b862
彰化縣竹塘鄉五庄村,2,洪順天,無黨籍及未經政黨推薦,m,0490913,62,臺灣省,高中(職)以下,Y,N,474,6205389b-51b0-44fb-a0a5-1619acb5b862
彰化縣竹塘鄉樹腳村,1,林清凉,無黨籍及未經政黨推薦,m,0431002,68,臺灣省,高中(職)以下,Y,N,240,6205389b-e7b0-4b5b-a1ac-1619acb5b862
彰化縣竹塘鄉樹腳村,2,黃宥嘉,無黨籍及未經政黨推薦,m,0761003,35,臺灣省,高中(職)以下,N,Y,250,6205389b-e7b0-4b5b-a1ac-1619acb5b862
彰化縣竹塘鄉田頭村,1,蔡啓華,無黨籍及未經政黨推薦,m,0550201,56,臺灣省,高中(職)以下,N,N,267,6205389c-d7e8-4692-abe2-1619acb5b862
彰化縣竹塘鄉田頭村,2,鄧世龍,無黨籍及未經政黨推薦,m,0441117,66,臺灣省,高中(職)以下,Y,Y,406,6205389c-d7e8-4692-abe2-1619acb5b862
彰化縣竹塘鄉新廣村,1,鐘仁慶,無黨籍及未經政黨推薦,m,0700304,41,臺灣省,高中(職),Y,Y,533,6205389c-44dc-4b34-8b5d-1619acb5b862
彰化縣竹塘鄉溪墘村,1,詹坤祥,無黨籍及未經政黨推薦,m,0511119,59,臺灣省,高中(職)以下,N,N,143,6205389c-aefc-4c57-95f7-1619acb5b862
彰化縣竹塘鄉溪墘村,2,詹培煜,無黨籍及未經政黨推薦,m,0530122,58,臺灣省,專科,N,Y,229,6205389c-aefc-4c57-95f7-1619acb5b862
彰化縣竹塘鄉竹林村,1,張鴻武,無黨籍及未經政黨推薦,m,0520912,59,臺灣省,高中(職)以下,N,Y,466,6205389d-5c60-4636-afad-1619acb5b862
彰化縣竹塘鄉土庫村,1,廖鐘謀,無黨籍及未經政黨推薦,m,0551010,56,臺灣省,高中(職)以下,Y,Y,389,6205389d-7028-4c47-8f2c-1619acb5b862
彰化縣竹塘鄉內新村,1,廖清彬,無黨籍及未經政黨推薦,m,0540626,57,臺灣省,高中(職)以下,N,Y,275,6205389d-8814-4053-abb1-1619acb5b862
彰化縣竹塘鄉內新村,2,陳立紘,無黨籍及未經政黨推薦,m,0591015,52,臺灣省,高中(職)以下,N,N,105,6205389d-8814-4053-abb1-1619acb5b862
